date,past_2_weeks_per_capita,lon,lat,height
2020-10-27T00:00:00,7.0525886669,-99.4151798088,34.5874558598,M 0 0 L 0 -7.405218100245
2020-10-15T00:00:00,7.0277596506,-84.1505118002,36.4042758692,M 0 0 L 0 -7.3791476331300005
2020-10-16T00:00:00,7.8309321821,-84.1505118002,36.4042758692,M 0 0 L 0 -8.222478791205
2020-10-17T00:00:00,7.8560313237,-84.1505118002,36.4042758692,M 0 0 L 0 -8.248832889885
2020-10-18T00:00:00,8.3078158727,-84.1505118002,36.4042758692,M 0 0 L 0 -8.723206666335
2020-10-19T00:00:00,8.5337081472,-84.1505118002,36.4042758692,M 0 0 L 0 -8.960393554560001
2020-10-20T00:00:00,8.5839064304,-84.1505118002,36.4042758692,M 0 0 L 0 -9.01310175192
2020-10-21T00:00:00,8.5337081472,-84.1505118002,36.4042758692,M 0 0 L 0 -8.960393554560001
2020-10-22T00:00:00,8.2576175895,-84.1505118002,36.4042758692,M 0 0 L 0 -8.670498468975001
2020-10-23T00:00:00,7.4293459164,-84.1505118002,36.4042758692,M 0 0 L 0 -7.8008132122200005
2020-10-24T00:00:00,8.5337081472,-84.1505118002,36.4042758692,M 0 0 L 0 -8.960393554560001
2020-10-25T00:00:00,8.6843029968,-84.1505118002,36.4042758692,M 0 0 L 0 -9.11851814664
2020-10-26T00:00:00,8.4584107224,-84.1505118002,36.4042758692,M 0 0 L 0 -8.881331258520001
2020-10-27T00:00:00,8.1321218814,-84.1505118002,36.4042758692,M 0 0 L 0 -8.53872797547
2020-10-27T00:00:00,4.8878870566,-110.9566031814,40.8673879888,M 0 0 L 0 -5.132281409430001
2020-10-15T00:00:00,15.0430174455,-88.6446054842,44.0686942961,M 0 0 L 0 -15.795168317775001
2020-10-16T00:00:00,15.2989697918,-88.6446054842,44.0686942961,M 0 0 L 0 -16.06391828139
2020-10-17T00:00:00,15.531653743,-88.6446054842,44.0686942961,M 0 0 L 0 -16.30823643015
2020-10-18T00:00:00,14.2926117028,-88.6446054842,44.0686942961,M 0 0 L 0 -15.00724228794
2020-10-19T00:00:00,13.3269733053,-88.6446054842,44.0686942961,M 0 0 L 0 -13.993321970564999
2020-10-20T00:00:00,14.9906635565,-88.6446054842,44.0686942961,M 0 0 L 0 -15.740196734325
2020-10-21T00:00:00,14.8685044821,-88.6446054842,44.0686942961,M 0 0 L 0 -15.611929706205002
2020-10-22T00:00:00,14.3449655919,-88.6446054842,44.0686942961,M 0 0 L 0 -15.062213871495
2020-10-23T00:00:00,14.0657448504,-88.6446054842,44.0686942961,M 0 0 L 0 -14.76903209292
2020-10-24T00:00:00,14.1704526285,-88.6446054842,44.0686942961,M 0 0 L 0 -14.878975259925001
2020-10-25T00:00:00,14.315880098,-88.6446054842,44.0686942961,M 0 0 L 0 -15.0316741029
2020-10-26T00:00:00,14.6998086175,-88.6446054842,44.0686942961,M 0 0 L 0 -15.434799048375002
2020-10-27T00:00:00,14.2867946041,-88.6446054842,44.0686942961,M 0 0 L 0 -15.001134334305002
2020-10-15T00:00:00,5.4091064704,-82.284689674,30.3311656398,M 0 0 L 0 -5.6795617939200005
2020-10-16T00:00:00,5.5802807258,-82.284689674,30.3311656398,M 0 0 L 0 -5.85929476209
2020-10-17T00:00:00,5.6145155769,-82.284689674,30.3311656398,M 0 0 L 0 -5.895241355745
2020-10-18T00:00:00,5.6145155769,-82.284689674,30.3311656398,M 0 0 L 0 -5.895241355745
2020-10-19T00:00:00,5.5460458747,-82.284689674,30.3311656398,M 0 0 L 0 -5.823348168435
2020-10-20T00:00:00,5.4433413215,-82.284689674,30.3311656398,M 0 0 L 0 -5.715508387575
2020-10-21T00:00:00,5.5802807258,-82.284689674,30.3311656398,M 0 0 L 0 -5.85929476209
2020-10-22T00:00:00,5.237932215,-82.284689674,30.3311656398,M 0 0 L 0 -5.49982882575
2020-10-23T00:00:00,4.5190003423,-82.284689674,30.3311656398,M 0 0 L 0 -4.744950359415
2020-10-24T00:00:00,4.6559397467,-82.284689674,30.3311656398,M 0 0 L 0 -4.888736734035
2020-10-25T00:00:00,4.9640534064,-82.284689674,30.3311656398,M 0 0 L 0 -5.21225607672
2020-10-15T00:00:00,9.3040652687,-83.365284694,33.9510347214,M 0 0 L 0 -9.769268532135001
2020-10-16T00:00:00,9.4677046076,-83.365284694,33.9510347214,M 0 0 L 0 -9.94108983798
2020-10-17T00:00:00,9.4677046076,-83.365284694,33.9510347214,M 0 0 L 0 -9.94108983798
2020-10-18T00:00:00,9.2884805698,-83.365284694,33.9510347214,M 0 0 L 0 -9.752904598290002
2020-10-19T00:00:00,9.3196499677,-83.365284694,33.9510347214,M 0 0 L 0 -9.785632466085001
2020-10-15T00:00:00,6.1232096268,-89.4220326476,38.6073947148,M 0 0 L 0 -6.42937010814
2020-10-16T00:00:00,6.4160587828,-89.4220326476,38.6073947148,M 0 0 L 0 -6.73686172194
2020-10-17T00:00:00,6.76215324,-89.4220326476,38.6073947148,M 0 0 L 0 -7.1002609020000005
2020-10-18T00:00:00,6.9751344444,-89.4220326476,38.6073947148,M 0 0 L 0 -7.32389116662
2020-10-19T00:00:00,7.0017570949,-89.4220326476,38.6073947148,M 0 0 L 0 -7.351844949645001
2020-10-20T00:00:00,7.4010968532,-89.4220326476,38.6073947148,M 0 0 L 0 -7.77115169586
2020-10-21T00:00:00,8.3062669719,-89.4220326476,38.6073947148,M 0 0 L 0 -8.721580320495
2020-10-22T00:00:00,8.6523614291,-89.4220326476,38.6073947148,M 0 0 L 0 -9.084979500555
2020-10-23T00:00:00,8.838719983,-89.4220326476,38.6073947148,M 0 0 L 0 -9.280655982150002
2020-10-24T00:00:00,8.838719983,-89.4220326476,38.6073947148,M 0 0 L 0 -9.280655982150002
2020-10-25T00:00:00,8.8653426335,-89.4220326476,38.6073947148,M 0 0 L 0 -9.308609765175
2020-10-26T00:00:00,9.1581917896,-89.4220326476,38.6073947148,M 0 0 L 0 -9.61610137908
2020-10-27T00:00:00,9.5575315478,-89.4220326476,38.6073947148,M 0 0 L 0 -10.035408125190001
2020-10-16T00:00:00,4.6216583598,-89.9143878597,41.7560254219,M 0 0 L 0 -4.85274127779
2020-10-17T00:00:00,5.5278658813,-89.9143878597,41.7560254219,M 0 0 L 0 -5.804259175365001
2020-10-18T00:00:00,5.6909832352,-89.9143878597,41.7560254219,M 0 0 L 0 -5.97553239696
2020-10-19T00:00:00,6.0715903942,-89.9143878597,41.7560254219,M 0 0 L 0 -6.375169913910001
2020-10-20T00:00:00,6.1803352968,-89.9143878597,41.7560254219,M 0 0 L 0 -6.48935206164
2020-10-21T00:00:00,6.0897145446,-89.9143878597,41.7560254219,M 0 0 L 0 -6.39420027183
2020-10-22T00:00:00,6.7059356593,-89.9143878597,41.7560254219,M 0 0 L 0 -7.041232442265
2020-10-23T00:00:00,7.0684186679,-89.9143878597,41.7560254219,M 0 0 L 0 -7.421839601295
2020-10-24T00:00:00,6.4884458541,-89.9143878597,41.7560254219,M 0 0 L 0 -6.812868146805
2020-10-25T00:00:00,7.3765292252,-89.9143878597,41.7560254219,M 0 0 L 0 -7.74535568646
2020-10-26T00:00:00,7.15903942,-89.9143878597,41.7560254219,M 0 0 L 0 -7.516991391
2020-10-27T00:00:00,8.8808337109,-89.9143878597,41.7560254219,M 0 0 L 0 -9.324875396445
2020-10-15T00:00:00,6.7487224495,-89.1615416956,42.3364694658,M 0 0 L 0 -7.086158571975
2020-10-16T00:00:00,6.8725846864,-89.1615416956,42.3364694658,M 0 0 L 0 -7.2162139207200005
2020-10-17T00:00:00,7.1061534759,-89.1615416956,42.3364694658,M 0 0 L 0 -7.461461149695
2020-10-18T00:00:00,7.311410897,-89.1615416956,42.3364694658,M 0 0 L 0 -7.676981441850001
2020-10-19T00:00:00,7.9554945288,-89.1615416956,42.3364694658,M 0 0 L 0 -8.35326925524
2020-10-20T00:00:00,7.8847161078,-89.1615416956,42.3364694658,M 0 0 L 0 -8.278951913190001
2020-10-21T00:00:00,8.2775363447,-89.1615416956,42.3364694658,M 0 0 L 0 -8.691413161935
2020-10-22T00:00:00,8.0793567657,-89.1615416956,42.3364694658,M 0 0 L 0 -8.483324603985
2020-10-23T00:00:00,8.42970995,-89.1615416956,42.3364694658,M 0 0 L 0 -8.8511954475
2020-10-24T00:00:00,8.3341590816,-89.1615416956,42.3364694658,M 0 0 L 0 -8.750867035679999
2020-10-25T00:00:00,8.4544823974,-89.1615416956,42.3364694658,M 0 0 L 0 -8.87720651727
2020-10-26T00:00:00,8.6668176606,-89.1615416956,42.3364694658,M 0 0 L 0 -9.10015854363
2020-10-27T00:00:00,8.6455841343,-89.1615416956,42.3364694658,M 0 0 L 0 -9.077863341015
2020-10-23T00:00:00,4.7490319281,-91.380306726,43.2836674359,M 0 0 L 0 -4.986483524505
2020-10-25T00:00:00,4.7490319281,-91.380306726,43.2836674359,M 0 0 L 0 -4.986483524505
2020-10-26T00:00:00,4.8951559874,-91.380306726,43.2836674359,M 0 0 L 0 -5.13991378677
2020-10-27T00:00:00,5.4065901951,-91.380306726,43.2836674359,M 0 0 L 0 -5.676919704855
2020-10-15T00:00:00,8.5428755642,-93.5875444433,44.0220064735,M 0 0 L 0 -8.97001934241
2020-10-16T00:00:00,6.2862669246,-93.5875444433,44.0220064735,M 0 0 L 0 -6.60058027083
2020-10-17T00:00:00,6.6086395874,-93.5875444433,44.0220064735,M 0 0 L 0 -6.93907156677
2020-10-18T00:00:00,4.6744036106,-93.5875444433,44.0220064735,M 0 0 L 0 -4.9081237911299995
2020-10-19T00:00:00,4.7818611648,-93.5875444433,44.0220064735,M 0 0 L 0 -5.0209542230399995
2020-10-20T00:00:00,4.9430474962,-93.5875444433,44.0220064735,M 0 0 L 0 -5.190199871010001
2020-10-21T00:00:00,4.7818611648,-93.5875444433,44.0220064735,M 0 0 L 0 -5.0209542230399995
2020-10-25T00:00:00,5.2697759488,-92.8842419394,45.0398478669,M 0 0 L 0 -5.53326474624
2020-10-26T00:00:00,5.376467002,-92.8842419394,45.0398478669,M 0 0 L 0 -5.6452903521
2020-10-27T00:00:00,5.0525834476,-92.8842419394,45.0398478669,M 0 0 L 0 -5.30521261998
2020-10-15T00:00:00,5.8208875518,-81.6961480075,36.2306495396,M 0 0 L 0 -6.111931929390001
2020-10-16T00:00:00,6.0344981042,-81.6961480075,36.2306495396,M 0 0 L 0 -6.33622300941
2020-10-17T00:00:00,5.8564893106,-81.6961480075,36.2306495396,M 0 0 L 0 -6.14931377613
2020-10-18T00:00:00,5.4826708439,-81.6961480075,36.2306495396,M 0 0 L 0 -5.756804386095
2020-10-19T00:00:00,5.1800558948,-81.6961480075,36.2306495396,M 0 0 L 0 -5.43905868954
2020-10-20T00:00:00,4.7172330313,-81.6961480075,36.2306495396,M 0 0 L 0 -4.953094682865
2020-10-24T00:00:00,4.5965208249,-77.9192894597,35.7056257851,M 0 0 L 0 -4.826346866145
2020-10-25T00:00:00,5.1099619809,-77.9192894597,35.7056257851,M 0 0 L 0 -5.365460079945
2020-10-26T00:00:00,5.1099619809,-77.9192894597,35.7056257851,M 0 0 L 0 -5.365460079945
2020-10-27T00:00:00,5.2077602963,-77.9192894597,35.7056257851,M 0 0 L 0 -5.468148311115001
2020-10-25T00:00:00,4.5138619927,-97.3273243091,35.2033782888,M 0 0 L 0 -4.739555092335
2020-10-26T00:00:00,4.6159696353,-97.3273243091,35.2033782888,M 0 0 L 0 -4.846768117065
2020-10-15T00:00:00,7.093291001,-111.6699520318,40.120113558,M 0 0 L 0 -7.447955551050001
2020-10-16T00:00:00,7.1074367176,-111.6699520318,40.120113558,M 0 0 L 0 -7.46280855348
2020-10-17T00:00:00,7.0822887769,-111.6699520318,40.120113558,M 0 0 L 0 -7.436403215745
2020-10-18T00:00:00,7.0870040158,-111.6699520318,40.120113558,M 0 0 L 0 -7.44135421659
2020-10-19T00:00:00,6.8732465205,-111.6699520318,40.120113558,M 0 0 L 0 -7.216908846525
2020-10-20T00:00:00,6.8433833411,-111.6699520318,40.120113558,M 0 0 L 0 -7.185552508155
2020-10-21T00:00:00,6.9015379537,-111.6699520318,40.120113558,M 0 0 L 0 -7.246614851385001
2020-10-22T00:00:00,7.0744300455,-111.6699520318,40.120113558,M 0 0 L 0 -7.428151547775
2020-10-23T00:00:00,6.9455468498,-111.6699520318,40.120113558,M 0 0 L 0 -7.29282419229
2020-10-24T00:00:00,7.1137237027,-111.6699520318,40.120113558,M 0 0 L 0 -7.469409887835
2020-10-25T00:00:00,7.1828805394,-111.6699520318,40.120113558,M 0 0 L 0 -7.54202456637
2020-10-26T00:00:00,7.4815123343,-111.6699520318,40.120113558,M 0 0 L 0 -7.855587951015
2020-10-27T00:00:00,7.4343599456,-111.6699520318,40.120113558,M 0 0 L 0 -7.80607794288
2020-10-15T00:00:00,5.0800731035,-146.5613269614,64.8077505741,M 0 0 L 0 -5.334076758675001
2020-10-16T00:00:00,5.0284463443,-146.5613269614,64.8077505741,M 0 0 L 0 -5.279868661515
2020-10-17T00:00:00,5.0387716961,-146.5613269614,64.8077505741,M 0 0 L 0 -5.290710280905
2020-10-18T00:00:00,5.0077956406,-146.5613269614,64.8077505741,M 0 0 L 0 -5.25818542263
2020-10-19T00:00:00,4.9251928259,-146.5613269614,64.8077505741,M 0 0 L 0 -5.171452467195
2020-10-20T00:00:00,4.8529153631,-146.5613269614,64.8077505741,M 0 0 L 0 -5.095561131255001
2020-10-21T00:00:00,4.7806379002,-146.5613269614,64.8077505741,M 0 0 L 0 -5.0196697952100005
2020-10-22T00:00:00,4.5534801598,-146.5613269614,64.8077505741,M 0 0 L 0 -4.7811541677900005
2020-10-27T00:00:00,4.65057818,-92.1858074731,33.8987854539,M 0 0 L 0 -4.883107089
2020-10-18T00:00:00,4.5770618784,-91.255467328,33.8334056565,M 0 0 L 0 -4.805914972320001
2020-10-19T00:00:00,4.7531027198,-91.255467328,33.8334056565,M 0 0 L 0 -4.99075785579
2020-10-20T00:00:00,5.017163982,-91.255467328,33.8334056565,M 0 0 L 0 -5.2680221811
2020-10-21T00:00:00,4.6650822991,-91.255467328,33.8334056565,M 0 0 L 0 -4.898336414055
2020-10-22T00:00:00,5.017163982,-91.255467328,33.8334056565,M 0 0 L 0 -5.2680221811
2020-10-23T00:00:00,4.5770618784,-91.255467328,33.8334056565,M 0 0 L 0 -4.805914972320001
2020-10-25T00:00:00,4.7531027198,-91.255467328,33.8334056565,M 0 0 L 0 -4.99075785579
2020-10-26T00:00:00,5.5452865065,-91.255467328,33.8334056565,M 0 0 L 0 -5.8225508318250006
2020-10-27T00:00:00,5.5452865065,-91.255467328,33.8334056565,M 0 0 L 0 -5.8225508318250006
2020-10-15T00:00:00,10.1351351351,-91.7340799162,33.9571145085,M 0 0 L 0 -10.641891891855002
2020-10-16T00:00:00,10.4422604423,-91.7340799162,33.9571145085,M 0 0 L 0 -10.964373464415
2020-10-17T00:00:00,10.2119164619,-91.7340799162,33.9571145085,M 0 0 L 0 -10.722512284995
2020-10-18T00:00:00,9.5976658477,-91.7340799162,33.9571145085,M 0 0 L 0 -10.077549140085
2020-10-19T00:00:00,10.0583538084,-91.7340799162,33.9571145085,M 0 0 L 0 -10.56127149882
2020-10-20T00:00:00,9.6744471744,-91.7340799162,33.9571145085,M 0 0 L 0 -10.158169533119999
2020-10-21T00:00:00,9.9047911548,-91.7340799162,33.9571145085,M 0 0 L 0 -10.40003071254
2020-10-22T00:00:00,9.6744471744,-91.7340799162,33.9571145085,M 0 0 L 0 -10.158169533119999
2020-10-23T00:00:00,14.5884520885,-91.7340799162,33.9571145085,M 0 0 L 0 -15.317874692925
2020-10-24T00:00:00,12.285012285,-91.7340799162,33.9571145085,M 0 0 L 0 -12.899262899250001
2020-10-25T00:00:00,12.5153562654,-91.7340799162,33.9571145085,M 0 0 L 0 -13.14112407867
2020-10-26T00:00:00,12.1314496314,-91.7340799162,33.9571145085,M 0 0 L 0 -12.73802211297
2020-10-27T00:00:00,12.0546683047,-91.7340799162,33.9571145085,M 0 0 L 0 -12.657401719935
2020-10-15T00:00:00,6.3499327822,-85.0290649734,33.0331598682,M 0 0 L 0 -6.6674294213100005
2020-10-16T00:00:00,6.4214410343,-85.0290649734,33.0331598682,M 0 0 L 0 -6.742513086015
2020-10-17T00:00:00,6.4643459855,-85.0290649734,33.0331598682,M 0 0 L 0 -6.787563284775
2020-10-18T00:00:00,6.3928377335,-85.0290649734,33.0331598682,M 0 0 L 0 -6.712479620175
2020-10-19T00:00:00,6.4500443351,-85.0290649734,33.0331598682,M 0 0 L 0 -6.772546551855001
2020-10-17T00:00:00,4.9402039668,-93.9980483496,45.6979654794,M 0 0 L 0 -5.18721416514
2020-10-18T00:00:00,5.2336814302,-93.9980483496,45.6979654794,M 0 0 L 0 -5.49536550171
2020-10-19T00:00:00,5.2825943408,-93.9980483496,45.6979654794,M 0 0 L 0 -5.5467240578400006
2020-10-20T00:00:00,5.4537895277,-93.9980483496,45.6979654794,M 0 0 L 0 -5.726479004085
2020-10-21T00:00:00,5.6249847147,-93.9980483496,45.6979654794,M 0 0 L 0 -5.906233950435
2020-10-22T00:00:00,5.4293330725,-93.9980483496,45.6979654794,M 0 0 L 0 -5.700799726125001
2020-10-23T00:00:00,5.5516153489,-93.9980483496,45.6979654794,M 0 0 L 0 -5.829196116345001
2020-10-24T00:00:00,5.9429186334,-93.9980483496,45.6979654794,M 0 0 L 0 -6.24006456507
2020-10-25T00:00:00,6.1141138203,-93.9980483496,45.6979654794,M 0 0 L 0 -6.4198195113150005
2020-10-26T00:00:00,6.0896573651,-93.9980483496,45.6979654794,M 0 0 L 0 -6.394140233355
2020-10-27T00:00:00,6.0162879992,-93.9980483496,45.6979654794,M 0 0 L 0 -6.31710239916
2020-10-25T00:00:00,4.5103823897,-88.4803050444,33.8921390963,M 0 0 L 0 -4.735901509185
2020-10-17T00:00:00,5.164996696,-97.981842698,35.5422125926,M 0 0 L 0 -5.4232465308
2020-10-18T00:00:00,5.5628228123,-97.981842698,35.5422125926,M 0 0 L 0 -5.840963952915001
2020-10-19T00:00:00,5.6032797055,-97.981842698,35.5422125926,M 0 0 L 0 -5.8834436907750005
2020-10-20T00:00:00,5.5830512589,-97.981842698,35.5422125926,M 0 0 L 0 -5.862203821845001
2020-10-21T00:00:00,5.8999635888,-97.981842698,35.5422125926,M 0 0 L 0 -6.194961768240001
2020-10-22T00:00:00,6.4663600933,-97.981842698,35.5422125926,M 0 0 L 0 -6.789678097965
2020-10-23T00:00:00,6.4596172778,-97.981842698,35.5422125926,M 0 0 L 0 -6.78259814169
2020-10-24T00:00:00,6.6753873748,-97.981842698,35.5422125926,M 0 0 L 0 -7.00915674354
2020-10-25T00:00:00,6.6416732971,-97.981842698,35.5422125926,M 0 0 L 0 -6.973756961955
2020-10-26T00:00:00,6.5809879573,-97.981842698,35.5422125926,M 0 0 L 0 -6.910037355165
2020-10-27T00:00:00,6.729329899,-97.981842698,35.5422125926,M 0 0 L 0 -7.06579639395
2020-10-17T00:00:00,4.6053210525,-111.1687367236,40.3318910533,M 0 0 L 0 -4.835587105125
2020-10-25T00:00:00,4.8106538383,-111.1687367236,40.3318910533,M 0 0 L 0 -5.051186530215
2020-10-26T00:00:00,5.27998592,-111.1687367236,40.3318910533,M 0 0 L 0 -5.543985216
2020-10-27T00:00:00,5.7199847467,-111.1687367236,40.3318910533,M 0 0 L 0 -6.005983984035
2020-10-15T00:00:00,11.3473667403,-88.4654432866,44.4156254849,M 0 0 L 0 -11.914735077315001
2020-10-16T00:00:00,11.2302738377,-88.4654432866,44.4156254849,M 0 0 L 0 -11.791787529585001
2020-10-17T00:00:00,11.3739787636,-88.4654432866,44.4156254849,M 0 0 L 0 -11.942677701780001
2020-10-18T00:00:00,10.5649732549,-88.4654432866,44.4156254849,M 0 0 L 0 -11.093221917645
2020-10-19T00:00:00,10.0007983607,-88.4654432866,44.4156254849,M 0 0 L 0 -10.500838278735
2020-10-20T00:00:00,11.5709077361,-88.4654432866,44.4156254849,M 0 0 L 0 -12.149453122905001
2020-10-21T00:00:00,12.3745908401,-88.4654432866,44.4156254849,M 0 0 L 0 -12.993320382105
2020-10-22T00:00:00,12.5874870266,-88.4654432866,44.4156254849,M 0 0 L 0 -13.21686137793
2020-10-23T00:00:00,12.1776618676,-88.4654432866,44.4156254849,M 0 0 L 0 -12.78654496098
2020-10-24T00:00:00,12.3426564122,-88.4654432866,44.4156254849,M 0 0 L 0 -12.959789232810001
2020-10-25T00:00:00,12.7631263805,-88.4654432866,44.4156254849,M 0 0 L 0 -13.401282699525
2020-10-26T00:00:00,12.4970061474,-88.4654432866,44.4156254849,M 0 0 L 0 -13.12185645477
2020-10-27T00:00:00,12.8695744737,-88.4654432866,44.4156254849,M 0 0 L 0 -13.513053197385
2020-10-15T00:00:00,4.6986945027,-90.0417374762,44.4548698014,M 0 0 L 0 -4.9336292278350005
2020-10-16T00:00:00,5.0411649475,-90.0417374762,44.4548698014,M 0 0 L 0 -5.293223194875001
2020-10-17T00:00:00,5.0548637653,-90.0417374762,44.4548698014,M 0 0 L 0 -5.307606953565001
2020-10-18T00:00:00,4.7945862272,-90.0417374762,44.4548698014,M 0 0 L 0 -5.0343155385600005
2020-10-19T00:00:00,4.5206098714,-90.0417374762,44.4548698014,M 0 0 L 0 -4.74664036497
2020-10-20T00:00:00,5.9726845573,-90.0417374762,44.4548698014,M 0 0 L 0 -6.2713187851650005
2020-10-21T00:00:00,6.1507691886,-90.0417374762,44.4548698014,M 0 0 L 0 -6.45830764803
2020-10-22T00:00:00,6.3425526377,-90.0417374762,44.4548698014,M 0 0 L 0 -6.659680269585
2020-10-23T00:00:00,6.2877573665,-90.0417374762,44.4548698014,M 0 0 L 0 -6.6021452348250005
2020-10-24T00:00:00,6.8905053494,-90.0417374762,44.4548698014,M 0 0 L 0 -7.23503061687
2020-10-25T00:00:00,6.917902985,-90.0417374762,44.4548698014,M 0 0 L 0 -7.26379813425
2020-10-26T00:00:00,7.3151687009,-90.0417374762,44.4548698014,M 0 0 L 0 -7.680927135945001
2020-10-27T00:00:00,7.2603734298,-90.0417374762,44.4548698014,M 0 0 L 0 -7.6233921012899994
2020-10-27T00:00:00,4.5692197694,-86.3157966486,33.7147640506,M 0 0 L 0 -4.79768075787
2020-10-25T00:00:00,4.5685667317,-84.9666962214,34.8054145532,M 0 0 L 0 -4.796995068285
2020-10-26T00:00:00,4.6259127576,-84.9666962214,34.8054145532,M 0 0 L 0 -4.857208395480001
2020-10-27T00:00:00,4.8170661773,-84.9666962214,34.8054145532,M 0 0 L 0 -5.057919486165
2020-10-15T00:00:00,21.7004535545,-111.6576188978,43.7843971109,M 0 0 L 0 -22.785476232225
2020-10-16T00:00:00,22.2016187636,-111.6576188978,43.7843971109,M 0 0 L 0 -23.31169970178
2020-10-17T00:00:00,23.0535996191,-111.6576188978,43.7843971109,M 0 0 L 0 -24.206279600055
2020-10-18T00:00:00,23.4795900469,-111.6576188978,43.7843971109,M 0 0 L 0 -24.653569549245002
2020-10-19T00:00:00,23.8554639537,-111.6576188978,43.7843971109,M 0 0 L 0 -25.048237151385
2020-10-20T00:00:00,24.3315709023,-111.6576188978,43.7843971109,M 0 0 L 0 -25.548149447415003
2020-10-21T00:00:00,24.3065126419,-111.6576188978,43.7843971109,M 0 0 L 0 -25.521838273995
2020-10-22T00:00:00,24.2313378605,-111.6576188978,43.7843971109,M 0 0 L 0 -25.442904753525
2020-10-23T00:00:00,24.5570952464,-111.6576188978,43.7843971109,M 0 0 L 0 -25.78495000872
2020-10-24T00:00:00,25.6095421856,-111.6576188978,43.7843971109,M 0 0 L 0 -26.89001929488
2020-10-25T00:00:00,24.6072117674,-111.6576188978,43.7843971109,M 0 0 L 0 -25.83757235577
2020-10-26T00:00:00,23.6800561305,-111.6576188978,43.7843971109,M 0 0 L 0 -24.864058937025
2020-10-27T00:00:00,23.65499787,-111.6576188978,43.7843971109,M 0 0 L 0 -24.8377477635
2020-10-24T00:00:00,4.5829703003,-87.3823077426,41.4178817761,M 0 0 L 0 -4.812118815315
2020-10-25T00:00:00,4.7230341117,-87.3823077426,41.4178817761,M 0 0 L 0 -4.959185817284999
2020-10-26T00:00:00,4.9228310192,-87.3823077426,41.4178817761,M 0 0 L 0 -5.16897257016
2020-10-27T00:00:00,5.0731936403,-87.3823077426,41.4178817761,M 0 0 L 0 -5.326853322315
2020-10-16T00:00:00,5.5928411633,-94.4714098198,41.3308930449,M 0 0 L 0 -5.872483221465
2020-10-17T00:00:00,5.7326621924,-94.4714098198,41.3308930449,M 0 0 L 0 -6.019295302020001
2020-10-18T00:00:00,6.4317673378,-94.4714098198,41.3308930449,M 0 0 L 0 -6.753355704690001
2020-10-19T00:00:00,6.4317673378,-94.4714098198,41.3308930449,M 0 0 L 0 -6.753355704690001
2020-10-20T00:00:00,7.8299776286,-94.4714098198,41.3308930449,M 0 0 L 0 -8.22147651003
2020-10-21T00:00:00,8.389261745,-94.4714098198,41.3308930449,M 0 0 L 0 -8.80872483225
2020-10-22T00:00:00,8.6689038031,-94.4714098198,41.3308930449,M 0 0 L 0 -9.102348993255
2020-10-23T00:00:00,8.8087248322,-94.4714098198,41.3308930449,M 0 0 L 0 -9.249161073809999
2020-10-24T00:00:00,8.529082774,-94.4714098198,41.3308930449,M 0 0 L 0 -8.955536912700001
2020-10-25T00:00:00,8.1096196868,-94.4714098198,41.3308930449,M 0 0 L 0 -8.51510067114
2020-10-26T00:00:00,8.6689038031,-94.4714098198,41.3308930449,M 0 0 L 0 -9.102348993255
2020-10-27T00:00:00,9.9272930649,-94.4714098198,41.3308930449,M 0 0 L 0 -10.423657718145002
2020-10-23T00:00:00,4.617916908,-92.3090344194,42.4699050587,M 0 0 L 0 -4.8488127534
2020-10-24T00:00:00,4.6941201573,-92.3090344194,42.4699050587,M 0 0 L 0 -4.928826165165001
2020-10-25T00:00:00,4.7398421069,-92.3090344194,42.4699050587,M 0 0 L 0 -4.976834212245
2020-10-26T00:00:00,5.0141738044,-92.3090344194,42.4699050587,M 0 0 L 0 -5.264882494620001
2020-10-27T00:00:00,5.3494681013,-92.3090344194,42.4699050587,M 0 0 L 0 -5.616941506365
2020-10-15T00:00:00,8.9532704721,-99.8872822516,37.6917957235,M 0 0 L 0 -9.400933995705
2020-10-16T00:00:00,8.9532704721,-99.8872822516,37.6917957235,M 0 0 L 0 -9.400933995705
2020-10-17T00:00:00,8.8640352182,-99.8872822516,37.6917957235,M 0 0 L 0 -9.30723697911
2020-10-18T00:00:00,8.8640352182,-99.8872822516,37.6917957235,M 0 0 L 0 -9.30723697911
2020-10-19T00:00:00,8.8640352182,-99.8872822516,37.6917957235,M 0 0 L 0 -9.30723697911
2020-10-20T00:00:00,8.3881138642,-99.8872822516,37.6917957235,M 0 0 L 0 -8.80751955741
2020-10-21T00:00:00,8.3881138642,-99.8872822516,37.6917957235,M 0 0 L 0 -8.80751955741
2020-10-22T00:00:00,8.2988786103,-99.8872822516,37.6917957235,M 0 0 L 0 -8.713822540815
2020-10-23T00:00:00,8.2988786103,-99.8872822516,37.6917957235,M 0 0 L 0 -8.713822540815
2020-10-24T00:00:00,7.4065260716,-99.8872822516,37.6917957235,M 0 0 L 0 -7.776852375180001
2020-10-25T00:00:00,7.4065260716,-99.8872822516,37.6917957235,M 0 0 L 0 -7.776852375180001
2020-10-26T00:00:00,7.4065260716,-99.8872822516,37.6917957235,M 0 0 L 0 -7.776852375180001
2020-10-27T00:00:00,5.8597816711,-99.8872822516,37.6917957235,M 0 0 L 0 -6.152770754655001
2020-10-15T00:00:00,4.8773052888,-94.5493796158,43.6744468476,M 0 0 L 0 -5.12117055324
2020-10-15T00:00:00,7.4662844485,-92.2802898963,38.5050085131,M 0 0 L 0 -7.839598670925
