lon,lat,date,county,state,cases,height
-91.40368265233006,36.686374896295085,2021-04-06,Oregon,Missouri,849,M -1 0 L 0 -0.0849 L 1 0
-74.22285687181781,40.259940828845274,2021-04-06,Monmouth,New Jersey,69781,M -1 0 L 0 -6.9781 L 1 0
-82.53669288248345,38.599955197014395,2021-04-06,Lawrence,Ohio,5417,M -1 0 L 0 -0.5417 L 1 0
-87.64174875504433,46.431799116048694,2021-04-06,Marquette,Michigan,5192,M -1 0 L 0 -0.5192 L 1 0
-82.21177249799972,31.357648218187308,2021-04-06,Pierce,Georgia,2384,M -1 0 L 0 -0.2384 L 1 0
-159.59347290032818,22.039914168027135,2021-04-06,Kauai,Hawaii,199,M -1 0 L 0 -0.0199 L 1 0
-78.47417987924302,41.00034797856513,2021-04-06,Clearfield,Pennsylvania,7395,M -1 0 L 0 -0.7395 L 1 0
-95.37920301104552,47.57808018441043,2021-04-06,Clearwater,Minnesota,750,M -1 0 L 0 -0.075 L 1 0
-83.27565689543614,31.601702918631265,2021-04-06,Irwin,Georgia,912,M -1 0 L 0 -0.0912 L 1 0
-94.07150027571262,46.48299967337602,2021-04-06,Crow Wing,Minnesota,5751,M -1 0 L 0 -0.5751 L 1 0
-106.73075027073922,46.23017197709073,2021-04-06,Rosebud,Montana,1194,M -1 0 L 0 -0.1194 L 1 0
-81.88848496628412,40.82923993534589,2021-04-06,Wayne,Ohio,8379,M -1 0 L 0 -0.8379 L 1 0
-81.16527420492822,26.553450420195663,2021-04-06,Hendry,Florida,4495,M -1 0 L 0 -0.4495 L 1 0
-82.45108383208954,33.79417691267712,2021-04-06,Lincoln,Georgia,788,M -1 0 L 0 -0.0788 L 1 0
-81.7452768788889,31.752012092724804,2021-04-06,Long,Georgia,824,M -1 0 L 0 -0.0824 L 1 0
-96.9695801995393,28.795883957395173,2021-04-06,Victoria,Texas,8187,M -1 0 L 0 -0.8187 L 1 0
-84.15277467007006,39.04775200883106,2021-04-06,Clermont,Ohio,19222,M -1 0 L 0 -1.9222 L 1 0
-96.94753992653993,45.629710318987144,2021-04-06,Roberts,South Dakota,1322,M -1 0 L 0 -0.1322 L 1 0
-102.55145643473135,43.335376474185686,2021-04-06,Oglala Lakota,South Dakota,2090,M -1 0 L 0 -0.209 L 1 0
-80.80014399059276,38.291329509095135,2021-04-06,Nicholas,West Virginia,1410,M -1 0 L 0 -0.141 L 1 0
-67.0034283047387,18.447705824857294,2021-04-06,Isabela,Puerto Rico,1301,M -1 0 L 0 -0.1301 L 1 0
-66.97974020793434,18.236676565006448,2021-04-06,Las Marias,Puerto Rico,217,M -1 0 L 0 -0.0217 L 1 0
-66.92745988023617,18.442616776251658,2021-04-06,Quebradillas,Puerto Rico,783,M -1 0 L 0 -0.0783 L 1 0
-66.86593486152641,18.268060756513968,2021-04-06,Lares,Puerto Rico,979,M -1 0 L 0 -0.0979 L 1 0
-65.72415827421054,18.340976904875184,2021-04-06,Luquillo,Puerto Rico,693,M -1 0 L 0 -0.0693 L 1 0
-66.72255068289402,18.062467593810222,2021-04-06,Penuelas,Puerto Rico,557,M -1 0 L 0 -0.0557 L 1 0
-71.02935620291356,43.29814232429018,2021-04-06,Strafford,New Hampshire,8321,M -1 0 L 0 -0.8321 L 1 0
-92.33139599715822,35.14867897111606,2021-04-06,Faulkner,Arkansas,12240,M -1 0 L 0 -1.224 L 1 0
-90.19473910262123,37.89526672422744,2021-04-06,Ste. Genevieve,Missouri,1810,M -1 0 L 0 -0.181 L 1 0
-96.1108119880674,41.11197355672693,2021-04-06,Sarpy,Nebraska,21499,M -1 0 L 0 -2.1499 L 1 0
-77.45797101642515,38.42078308138559,2021-04-06,Stafford,Virginia,10332,M -1 0 L 0 -1.0332 L 1 0
-102.65439504468651,46.810676448031614,2021-04-06,Stark,North Dakota,4565,M -1 0 L 0 -0.4565 L 1 0
-86.09212249811908,35.15611718658734,2021-04-06,Franklin,Tennessee,5032,M -1 0 L 0 -0.5032 L 1 0
-101.54244265158603,48.222100641411224,2021-04-06,Ward,North Dakota,9415,M -1 0 L 0 -0.9415 L 1 0
-85.62197772431956,35.130246126506584,2021-04-06,Marion,Tennessee,3067,M -1 0 L 0 -0.3067 L 1 0
-93.06448749980129,44.672251926517156,2021-04-06,Dakota,Minnesota,40347,M -1 0 L 0 -4.0347 L 1 0
-85.39698922659544,40.227937878657436,2021-04-06,Delaware,Indiana,10191,M -1 0 L 0 -1.0191 L 1 0
-93.63177062340043,47.50984577672546,2021-04-06,Itasca,Minnesota,3514,M -1 0 L 0 -0.3514 L 1 0
-83.6360798004423,44.35543902292109,2021-04-06,Iosco,Michigan,1500,M -1 0 L 0 -0.15 L 1 0
-98.20128904426264,38.3472033670622,2021-04-06,Rice,Kansas,1066,M -1 0 L 0 -0.1066 L 1 0
-94.76646208237104,39.114179133496805,2021-04-06,Wyandotte,Kansas,19739,M -1 0 L 0 -1.9739 L 1 0
-99.33160076985398,27.761004969910857,2021-04-06,Webb,Texas,43244,M -1 0 L 0 -4.3244 L 1 0
-96.22190017651823,29.278706742506508,2021-04-06,Wharton,Texas,3941,M -1 0 L 0 -0.3941 L 1 0
-83.91923543391192,33.01377594824077,2021-04-06,Monroe,Georgia,2580,M -1 0 L 0 -0.258 L 1 0
-83.43745520508176,33.834839486267526,2021-04-06,Oconee,Georgia,3924,M -1 0 L 0 -0.3924 L 1 0
-83.82749801293738,32.56879301745027,2021-04-06,Peach,Georgia,2550,M -1 0 L 0 -0.255 L 1 0
-85.01668078787544,31.86639472560487,2021-04-06,Quitman,Georgia,162,M -1 0 L 0 -0.0162 L 1 0
-81.92026871333213,40.302217541602225,2021-04-06,Coshocton,Ohio,2553,M -1 0 L 0 -0.2553 L 1 0
-84.75548345940014,31.76158953512178,2021-04-06,Randolph,Georgia,619,M -1 0 L 0 -0.0619 L 1 0
-65.87140831246947,18.188074446344274,2021-04-06,Las Piedras,Puerto Rico,1595,M -1 0 L 0 -0.1595 L 1 0
-81.91046660945574,38.50812611108667,2021-04-06,Putnam,West Virginia,4654,M -1 0 L 0 -0.4654 L 1 0
-81.55067999085252,37.60912877846417,2021-04-06,Wyoming,West Virginia,1850,M -1 0 L 0 -0.185 L 1 0
-74.6904221103882,41.13891736521169,2021-04-06,Sussex,New Jersey,12178,M -1 0 L 0 -1.2178 L 1 0
-87.12840468571663,32.99766175056287,2021-04-06,Bibb,Alabama,2549,M -1 0 L 0 -0.2549 L 1 0
-88.36097322584186,34.280257045577045,2021-04-06,Itawamba,Mississippi,2962,M -1 0 L 0 -0.2962 L 1 0
-91.72158357662803,40.09671126756762,2021-04-06,Lewis,Missouri,1042,M -1 0 L 0 -0.1042 L 1 0
-72.22125088605154,43.362630528071975,2021-04-06,Sullivan,New Hampshire,1485,M -1 0 L 0 -0.1485 L 1 0
-99.97175589099984,48.24968801750354,2021-04-06,Pierce,North Dakota,531,M -1 0 L 0 -0.0531 L 1 0
-79.3326273865634,36.39312545059817,2021-04-06,Caswell,North Carolina,2080,M -1 0 L 0 -0.208 L 1 0
-89.3140684666973,46.66477208998726,2021-04-06,Ontonagon,Michigan,433,M -1 0 L 0 -0.0433 L 1 0
-90.91253588801158,30.20294565006337,2021-04-06,Ascension,Louisiana,11617,M -1 0 L 0 -1.1617 L 1 0
-81.34118384559001,27.342817117662833,2021-04-06,Highlands,Florida,7795,M -1 0 L 0 -0.7795 L 1 0
-82.4802046061335,35.33638739677469,2021-04-06,Henderson,North Carolina,9579,M -1 0 L 0 -0.9579 L 1 0
-94.92721276610135,41.33159220434042,2021-04-06,Cass,Iowa,1337,M -1 0 L 0 -0.1337 L 1 0
-83.40030315432774,39.894358668764646,2021-04-06,Madison,Ohio,4106,M -1 0 L 0 -0.4106 L 1 0
-80.60587072111637,27.69448037221116,2021-04-06,Indian River,Florida,11859,M -1 0 L 0 -1.1859 L 1 0
-94.27278642368663,35.20032179056079,2021-04-06,Sebastian,Arkansas,15065,M -1 0 L 0 -1.5065 L 1 0
-87.82587270985567,40.747053228894266,2021-04-06,Iroquois,Illinois,2857,M -1 0 L 0 -0.2857 L 1 0
-84.83458553799561,32.079497545130614,2021-04-06,Stewart,Georgia,881,M -1 0 L 0 -0.0881 L 1 0
-81.65943790492695,41.42463170012403,2021-04-06,Cuyahoga,Ohio,103578,M -1 0 L 0 -10.3578 L 1 0
-83.68721282638278,33.3158305922955,2021-04-06,Jasper,Georgia,1376,M -1 0 L 0 -0.1376 L 1 0
-84.12278755953028,34.22585625466113,2021-04-06,Forsyth,Georgia,21772,M -1 0 L 0 -2.1772 L 1 0
-116.170912121969,42.581526939714976,2021-04-06,Owyhee,Idaho,1043,M -1 0 L 0 -0.1043 L 1 0
-121.69712940765841,37.23251740124271,2021-04-06,Santa Clara,California,115266,M -1 0 L 0 -11.5266 L 1 0
-92.53287546350579,31.19782962722208,2021-04-06,Rapides,Louisiana,11656,M -1 0 L 0 -1.1656 L 1 0
-88.4803050443772,33.89213909634182,2021-04-06,Monroe,Mississippi,4053,M -1 0 L 0 -0.4053 L 1 0
-75.1356339274693,40.00696815767115,2021-04-06,Philadelphia,Pennsylvania,133485,M -1 0 L 0 -13.3485 L 1 0
-71.12448931845769,42.98713900955317,2021-04-06,Rockingham,New Hampshire,21488,M -1 0 L 0 -2.1488 L 1 0
-73.50760771125279,42.7106358896369,2021-04-06,Rensselaer,New York,10248,M -1 0 L 0 -1.0248 L 1 0
-81.18092572111816,35.29406609155216,2021-04-06,Gaston,North Carolina,25067,M -1 0 L 0 -2.5067 L 1 0
-89.94394667743734,36.855104357362855,2021-04-06,Stoddard,Missouri,2494,M -1 0 L 0 -0.2494 L 1 0
-102.33545743241311,41.61926601696822,2021-04-06,Garden,Nebraska,112,M -1 0 L 0 -0.0112 L 1 0
-85.94137003302451,31.802308588074283,2021-04-06,Pike,Alabama,3048,M -1 0 L 0 -0.3048 L 1 0
-79.27458562573615,41.814036451413365,2021-04-06,Warren,Pennsylvania,2321,M -1 0 L 0 -0.2321 L 1 0
-95.29782836705755,37.19083807456544,2021-04-06,Labette,Kansas,2710,M -1 0 L 0 -0.271 L 1 0
-93.78535747443968,41.02877824374517,2021-04-06,Clarke,Iowa,978,M -1 0 L 0 -0.0978 L 1 0
-94.80302348099823,36.40808085891098,2021-04-06,Delaware,Oklahoma,4526,M -1 0 L 0 -0.4526 L 1 0
-86.28959138753825,41.61630946538557,2021-04-06,St. Joseph,Indiana,32817,M -1 0 L 0 -3.2817 L 1 0
-76.20818850297044,35.81788155881153,2021-04-06,Tyrrell,North Carolina,308,M -1 0 L 0 -0.0308 L 1 0
-107.30097310783094,37.820306724746644,2021-04-06,Hinsdale,Colorado,17,M -1 0 L 0 -0.0017 L 1 0
-97.7230077462225,27.430883764325383,2021-04-06,Kleberg,Texas,2537,M -1 0 L 0 -0.2537 L 1 0
-80.73442708619999,36.73127982437327,2021-04-06,Carroll,Virginia,2352,M -1 0 L 0 -0.2352 L 1 0
-117.62370164148822,43.193570032622176,2021-04-06,Malheur,Oregon,3407,M -1 0 L 0 -0.3407 L 1 0
-76.56871688124126,38.54134815177444,2021-04-06,Calvert,Maryland,3954,M -1 0 L 0 -0.3954 L 1 0
-82.74481910870675,37.55653124551061,2021-04-06,Floyd,Kentucky,3231,M -1 0 L 0 -0.3231 L 1 0
-95.39277679247698,29.85666194569582,2021-04-06,Harris,Texas,380297,M -1 0 L 0 -38.0297 L 1 0
-76.52071449454678,37.10747204873357,2021-04-06,Newport News city,Virginia,12944,M -1 0 L 0 -1.2944 L 1 0
-149.57212866258857,62.31609677109946,2021-04-06,Matanuska-Susitna Borough,Alaska,10249,M -1 0 L 0 -1.0249 L 1 0
-93.66852160042143,33.73491081300408,2021-04-06,Hempstead,Arkansas,1984,M -1 0 L 0 -0.1984 L 1 0
-89.94541824741304,34.6505297258888,2021-04-06,Tate,Mississippi,3206,M -1 0 L 0 -0.3206 L 1 0
-100.34505816998082,47.5754104580139,2021-04-06,Sheridan,North Dakota,113,M -1 0 L 0 -0.0113 L 1 0
-74.2580955956604,41.888219764592385,2021-04-06,Ulster,New York,12378,M -1 0 L 0 -1.2378 L 1 0
-80.54353779842414,35.92968615074153,2021-04-06,Davie,North Carolina,3841,M -1 0 L 0 -0.3841 L 1 0
-99.74438186449217,34.289152792565076,2021-04-06,Hardeman,Texas,370,M -1 0 L 0 -0.037 L 1 0
-100.73535558237357,44.41237212737982,2021-04-06,Stanley,South Dakota,339,M -1 0 L 0 -0.0339 L 1 0
-93.56458366577164,40.114332838228314,2021-04-06,Grundy,Missouri,1009,M -1 0 L 0 -0.1009 L 1 0
-83.00786205744711,39.96830114751532,2021-04-06,Franklin,Ohio,119303,M -1 0 L 0 -11.9303 L 1 0
-120.7180351772983,39.06292725132112,2021-04-06,Placer,California,21239,M -1 0 L 0 -2.1239 L 1 0
-94.82366766071411,38.883306204972456,2021-04-06,Johnson,Kansas,56398,M -1 0 L 0 -5.6398 L 1 0
-73.24626156951804,41.7922095749574,2021-04-06,Litchfield,Connecticut,13282,M -1 0 L 0 -1.3282 L 1 0
-85.83753846100626,31.09526568261762,2021-04-06,Geneva,Alabama,2451,M -1 0 L 0 -0.2451 L 1 0
-85.30316451104957,31.15279879840482,2021-04-06,Houston,Alabama,10363,M -1 0 L 0 -1.0363 L 1 0
-81.22560665090862,36.65634167116258,2021-04-06,Grayson,Virginia,1244,M -1 0 L 0 -0.1244 L 1 0
-102.60198447683503,39.3051256742113,2021-04-06,Kit Carson,Colorado,589,M -1 0 L 0 -0.0589 L 1 0
-95.9589035307402,42.05212595031627,2021-04-06,Monona,Iowa,804,M -1 0 L 0 -0.0804 L 1 0
-93.74551517297094,30.785192130905596,2021-04-06,Newton,Texas,593,M -1 0 L 0 -0.0593 L 1 0
-82.87966037360444,33.56588326645035,2021-04-06,Taliaferro,Georgia,121,M -1 0 L 0 -0.0121 L 1 0
-99.84517704208533,34.744461023293816,2021-04-06,Harmon,Oklahoma,307,M -1 0 L 0 -0.0307 L 1 0
-96.47172523130806,32.04728640529024,2021-04-06,Navarro,Texas,5662,M -1 0 L 0 -0.5662 L 1 0
-82.33107482347899,32.12033325807336,2021-04-06,Toombs,Georgia,3323,M -1 0 L 0 -0.3323 L 1 0
-90.47376867000663,37.81164034586394,2021-04-06,St. Francois,Missouri,8800,M -1 0 L 0 -0.88 L 1 0
-103.82202194118396,35.85843047507259,2021-04-06,Harding,New Mexico,9,M -1 0 L 0 -0.0009 L 1 0
-109.94147251722535,45.81397547493064,2021-04-06,Sweet Grass,Montana,387,M -1 0 L 0 -0.0387 L 1 0
-85.26906055260353,37.55289595758493,2021-04-06,Marion,Kentucky,2214,M -1 0 L 0 -0.2214 L 1 0
-86.41602704127811,35.843300440936915,2021-04-06,Rutherford,Tennessee,41196,M -1 0 L 0 -4.1196 L 1 0
-121.6971192974535,48.04760131455846,2021-04-06,Snohomish,Washington,33271,M -1 0 L 0 -3.3271 L 1 0
-94.77350615139105,39.37991823397604,2021-04-06,Platte,Missouri,4084,M -1 0 L 0 -0.4084 L 1 0
-84.54251123560796,39.19527314701254,2021-04-06,Hamilton,Ohio,76986,M -1 0 L 0 -7.6986 L 1 0
-87.47410845820347,35.80339770629138,2021-04-06,Hickman,Tennessee,2769,M -1 0 L 0 -0.2769 L 1 0
-97.7248550237617,33.67478262231844,2021-04-06,Montague,Texas,2064,M -1 0 L 0 -0.2064 L 1 0
-110.58781604801891,39.64802401352235,2021-04-06,Carbon,Utah,1609,M -1 0 L 0 -0.1609 L 1 0
-97.15316929511948,38.86635040975049,2021-04-06,Dickinson,Kansas,1713,M -1 0 L 0 -0.1713 L 1 0
-88.55771084234452,40.89169932141596,2021-04-06,Livingston,Illinois,4454,M -1 0 L 0 -0.4454 L 1 0
-93.40891570903464,35.00242754924685,2021-04-06,Yell,Arkansas,3410,M -1 0 L 0 -0.341 L 1 0
-111.65761889778318,43.78439711085107,2021-04-06,Madison,Idaho,6999,M -1 0 L 0 -0.6999 L 1 0
-85.02906497341277,33.03315986819405,2021-04-06,Troup,Georgia,7316,M -1 0 L 0 -0.7316 L 1 0
-82.31637801435782,27.47224276390068,2021-04-06,Manatee,Florida,35411,M -1 0 L 0 -3.5411 L 1 0
-75.63439584662358,37.76579725760625,2021-04-06,Accomack,Virginia,2727,M -1 0 L 0 -0.2727 L 1 0
-83.42739482791625,32.66838598632163,2021-04-06,Twiggs,Georgia,700,M -1 0 L 0 -0.07 L 1 0
-76.02340262868249,39.065364042428776,2021-04-06,Queen Anne's,Maryland,2746,M -1 0 L 0 -0.2746 L 1 0
-72.66335810077642,42.340343232163605,2021-04-06,Hampshire,Massachusetts,8498,M -1 0 L 0 -0.8498 L 1 0
-90.92499504418375,40.81818557292304,2021-04-06,Henderson,Illinois,518,M -1 0 L 0 -0.0518 L 1 0
-95.23100350486327,36.30104420754346,2021-04-06,Mayes,Oklahoma,4126,M -1 0 L 0 -0.4126 L 1 0
-77.22573321208687,37.18592404776682,2021-04-06,Prince George,Virginia,3294,M -1 0 L 0 -0.3294 L 1 0
-93.1758959466682,34.05135934969947,2021-04-06,Clark,Arkansas,2090,M -1 0 L 0 -0.209 L 1 0
-83.65933065843485,40.66128297342711,2021-04-06,Hardin,Ohio,2594,M -1 0 L 0 -0.2594 L 1 0
-99.1078769437164,28.867727994616985,2021-04-06,Frio,Texas,2747,M -1 0 L 0 -0.2747 L 1 0
-93.15028773451893,34.576677286738665,2021-04-06,Garland,Arkansas,10050,M -1 0 L 0 -1.005 L 1 0
-101.68815914892309,40.176221865422534,2021-04-06,Dundy,Nebraska,178,M -1 0 L 0 -0.0178 L 1 0
-97.13337397096574,41.22497574779644,2021-04-06,Butler,Nebraska,851,M -1 0 L 0 -0.0851 L 1 0
-109.56943002143889,38.98379583282684,2021-04-06,Grand,Utah,760,M -1 0 L 0 -0.076 L 1 0
-76.99661401085083,37.506836117442205,2021-04-06,New Kent,Virginia,1405,M -1 0 L 0 -0.1405 L 1 0
-87.8873593034194,34.13674886890396,2021-04-06,Marion,Alabama,3063,M -1 0 L 0 -0.3063 L 1 0
-112.22755764947357,48.227785157405144,2021-04-06,Pondera,Montana,459,M -1 0 L 0 -0.0459 L 1 0
-119.74772496790582,39.15127988632968,2021-04-06,Carson City,Nevada,6227,M -1 0 L 0 -0.6227 L 1 0
-82.3721098000117,30.043089150446292,2021-04-06,Union,Florida,1778,M -1 0 L 0 -0.1778 L 1 0
-149.1099289519725,61.150251721087365,2021-04-06,Anchorage,Alaska,28682,M -1 0 L 0 -2.8682 L 1 0
-89.51521162532235,46.05265470443216,2021-04-06,Vilas,Wisconsin,2339,M -1 0 L 0 -0.2339 L 1 0
-89.24815833668553,33.34725731443766,2021-04-06,Choctaw,Mississippi,726,M -1 0 L 0 -0.0726 L 1 0
-97.59499118641186,40.176425768547674,2021-04-06,Thayer,Nebraska,482,M -1 0 L 0 -0.0482 L 1 0
-84.86747309250863,33.919325480611164,2021-04-06,Paulding,Georgia,16001,M -1 0 L 0 -1.6001 L 1 0
-114.90186035049494,39.441991524595394,2021-04-06,White Pine,Nevada,563,M -1 0 L 0 -0.0563 L 1 0
-94.37113415178443,32.54751931228171,2021-04-06,Harrison,Texas,4703,M -1 0 L 0 -0.4703 L 1 0
-84.49251999850794,33.411798720419206,2021-04-06,Fayette,Georgia,8593,M -1 0 L 0 -0.8593 L 1 0
-85.77301025584285,39.82279699373626,2021-04-06,Hancock,Indiana,7793,M -1 0 L 0 -0.7793 L 1 0
-91.8484372895146,31.666108560446816,2021-04-06,Catahoula,Louisiana,1087,M -1 0 L 0 -0.1087 L 1 0
-84.36113458722855,38.695708551569865,2021-04-06,Pendleton,Kentucky,986,M -1 0 L 0 -0.0986 L 1 0
-81.0791585117053,36.916764631531805,2021-04-06,Wythe,Virginia,2400,M -1 0 L 0 -0.24 L 1 0
-107.99533846772621,44.526335609961585,2021-04-06,Big Horn,Wyoming,1114,M -1 0 L 0 -0.1114 L 1 0
-101.6659260888059,44.981233892761374,2021-04-06,Ziebach,South Dakota,341,M -1 0 L 0 -0.0341 L 1 0
-70.65577129560661,41.39906480955297,2021-04-06,Dukes,Massachusetts,1041,M -1 0 L 0 -0.1041 L 1 0
-83.56557947401285,34.13438874185457,2021-04-06,Jackson,Georgia,9588,M -1 0 L 0 -0.9588 L 1 0
-87.39814236390977,40.955853846207326,2021-04-06,Newton,Indiana,1017,M -1 0 L 0 -0.1017 L 1 0
-95.57223071404337,33.66765757582479,2021-04-06,Lamar,Texas,5774,M -1 0 L 0 -0.5774 L 1 0
-94.32558444091934,46.94985967073477,2021-04-06,Cass,Minnesota,2368,M -1 0 L 0 -0.2368 L 1 0
-101.30304436586714,34.07237611249177,2021-04-06,Floyd,Texas,786,M -1 0 L 0 -0.0786 L 1 0
-85.4649368508866,39.619947809348155,2021-04-06,Rush,Indiana,1751,M -1 0 L 0 -0.1751 L 1 0
-120.40501412200648,35.3873771608859,2021-04-06,San Luis Obispo,California,20649,M -1 0 L 0 -2.0649 L 1 0
-98.08655281262673,37.95306182407645,2021-04-06,Reno,Kansas,8358,M -1 0 L 0 -0.8358 L 1 0
-94.64031420795139,42.385002400673606,2021-04-06,Calhoun,Iowa,1329,M -1 0 L 0 -0.1329 L 1 0
-93.29257998475899,45.94574780525718,2021-04-06,Kanabec,Minnesota,1220,M -1 0 L 0 -0.122 L 1 0
-77.6390591183313,41.233980960346976,2021-04-06,Clinton,Pennsylvania,3182,M -1 0 L 0 -0.3182 L 1 0
-101.14848300256399,38.91740239028272,2021-04-06,Logan,Kansas,292,M -1 0 L 0 -0.0292 L 1 0
-83.80751715989632,39.41489256645658,2021-04-06,Clinton,Ohio,3555,M -1 0 L 0 -0.3555 L 1 0
-84.10590567276282,40.77155126770821,2021-04-06,Allen,Ohio,11128,M -1 0 L 0 -1.1128 L 1 0
-88.76500478782481,44.789003347313724,2021-04-06,Shawano,Wisconsin,5197,M -1 0 L 0 -0.5197 L 1 0
-94.75514651922644,35.49604835873199,2021-04-06,Sequoyah,Oklahoma,4051,M -1 0 L 0 -0.4051 L 1 0
-84.99759878287257,35.9502834229701,2021-04-06,Cumberland,Tennessee,6421,M -1 0 L 0 -0.6421 L 1 0
-85.51795929818613,33.67556544103842,2021-04-06,Cleburne,Alabama,1456,M -1 0 L 0 -0.1456 L 1 0
-82.93146036846775,42.694734609518726,2021-04-06,Macomb,Michigan,78430,M -1 0 L 0 -7.843 L 1 0
-83.70652955613026,43.02212007298825,2021-04-06,Genesee,Michigan,32130,M -1 0 L 0 -3.213 L 1 0
-88.8238797511922,42.3228712566269,2021-04-06,Boone,Illinois,6171,M -1 0 L 0 -0.6171 L 1 0
-103.39565942994952,47.73999641732155,2021-04-06,McKenzie,North Dakota,1206,M -1 0 L 0 -0.1206 L 1 0
-80.28395905197944,36.67913182579508,2021-04-06,Patrick,Virginia,1283,M -1 0 L 0 -0.1283 L 1 0
-89.33704464604857,37.1921004861345,2021-04-06,Alexander,Illinois,460,M -1 0 L 0 -0.046 L 1 0
-94.24065950362287,33.99681855483263,2021-04-06,Sevier,Arkansas,2780,M -1 0 L 0 -0.278 L 1 0
-88.64360824759716,30.862993788232153,2021-04-06,George,Mississippi,2368,M -1 0 L 0 -0.2368 L 1 0
-74.30918205731665,40.660665219568436,2021-04-06,Union,New Jersey,65739,M -1 0 L 0 -6.5739 L 1 0
-89.93327323257394,42.06796233102858,2021-04-06,Carroll,Illinois,1655,M -1 0 L 0 -0.1655 L 1 0
-83.62484617655454,31.71628138243233,2021-04-06,Turner,Georgia,989,M -1 0 L 0 -0.0989 L 1 0
-122.33084492673595,37.42454835936476,2021-04-06,San Mateo,California,40618,M -1 0 L 0 -4.0618 L 1 0
-81.74258434140498,32.39588179379113,2021-04-06,Bulloch,Georgia,6667,M -1 0 L 0 -0.6667 L 1 0
-90.57282425890041,42.171689298025356,2021-04-06,Jackson,Iowa,2165,M -1 0 L 0 -0.2165 L 1 0
-108.4062983818951,38.003971057019946,2021-04-06,San Miguel,Colorado,852,M -1 0 L 0 -0.0852 L 1 0
-98.73801911155293,26.562011847741438,2021-04-06,Starr,Texas,9309,M -1 0 L 0 -0.9309 L 1 0
-84.00400796557786,34.57263627930723,2021-04-06,Lumpkin,Georgia,2885,M -1 0 L 0 -0.2885 L 1 0
-74.54532580741419,40.86231114998146,2021-04-06,Morris,New Jersey,46290,M -1 0 L 0 -4.629 L 1 0
-100.39428305477256,40.529971641867725,2021-04-06,Frontier,Nebraska,191,M -1 0 L 0 -0.0191 L 1 0
-91.89649372536327,44.947102602291984,2021-04-06,Dunn,Wisconsin,4825,M -1 0 L 0 -0.4825 L 1 0
-98.83546150014016,32.735429225764946,2021-04-06,Stephens,Texas,769,M -1 0 L 0 -0.0769 L 1 0
-84.28302532520186,33.26082316378643,2021-04-06,Spalding,Georgia,5984,M -1 0 L 0 -0.5984 L 1 0
-84.13073665844703,41.60173751236858,2021-04-06,Fulton,Ohio,3989,M -1 0 L 0 -0.3989 L 1 0
-92.31872901679017,43.06028914988149,2021-04-06,Chickasaw,Iowa,1216,M -1 0 L 0 -0.1216 L 1 0
-102.78514950982533,34.52986366509556,2021-04-06,Parmer,Texas,1238,M -1 0 L 0 -0.1238 L 1 0
-66.01123019851345,18.032660540838663,2021-04-06,Patillas,Puerto Rico,398,M -1 0 L 0 -0.0398 L 1 0
-79.9132131225121,40.91157045772188,2021-04-06,Butler,Pennsylvania,15568,M -1 0 L 0 -1.5568 L 1 0
-71.73708131298632,44.727800519274496,2021-04-06,Essex,Vermont,216,M -1 0 L 0 -0.0216 L 1 0
-94.50168216629805,41.68374670749001,2021-04-06,Guthrie,Iowa,1165,M -1 0 L 0 -0.1165 L 1 0
-115.35727627672958,41.14545140971286,2021-04-06,Elko,Nevada,4681,M -1 0 L 0 -0.4681 L 1 0
-86.55074660601038,34.76376899060424,2021-04-06,Madison,Alabama,33692,M -1 0 L 0 -3.3692 L 1 0
-118.8869904273601,37.93948639947125,2021-04-06,Mono,California,1246,M -1 0 L 0 -0.1246 L 1 0
-116.73566401073919,33.03366252423302,2021-04-06,San Diego,California,271929,M -1 0 L 0 -27.1929 L 1 0
-99.45413363721154,41.91364964125862,2021-04-06,Loup,Nebraska,40,M -1 0 L 0 -0.004 L 1 0
-103.70782946947772,41.850852450108675,2021-04-06,Scotts Bluff,Nebraska,4607,M -1 0 L 0 -0.4607 L 1 0
-102.52956586364465,46.09680160125551,2021-04-06,Adams,North Dakota,268,M -1 0 L 0 -0.0268 L 1 0
-88.18511486778624,35.19863176157527,2021-04-06,Hardin,Tennessee,3441,M -1 0 L 0 -0.3441 L 1 0
-94.35773979173065,32.798404947448226,2021-04-06,Marion,Texas,526,M -1 0 L 0 -0.0526 L 1 0
-83.73920683537801,34.916527530869004,2021-04-06,Towns,Georgia,1178,M -1 0 L 0 -0.1178 L 1 0
-84.72836040299892,38.968814011689126,2021-04-06,Boone,Kentucky,13781,M -1 0 L 0 -1.3781 L 1 0
-86.0191926201639,42.25148557383438,2021-04-06,Van Buren,Michigan,5775,M -1 0 L 0 -0.5775 L 1 0
-101.15224699786006,29.89242024321956,2021-04-06,Val Verde,Texas,7797,M -1 0 L 0 -0.7797 L 1 0
-83.1708344947654,32.803357373642044,2021-04-06,Wilkinson,Georgia,920,M -1 0 L 0 -0.092 L 1 0
-84.14043178305398,31.779374966282237,2021-04-06,Lee,Georgia,2683,M -1 0 L 0 -0.2683 L 1 0
-82.05896064187273,32.0471291955877,2021-04-06,Tattnall,Georgia,2277,M -1 0 L 0 -0.2277 L 1 0
-69.76728179317924,44.409594589628206,2021-04-06,Kennebec,Maine,4482,M -1 0 L 0 -0.4482 L 1 0
-93.7329108500085,43.37728217571175,2021-04-06,Winnebago,Iowa,1348,M -1 0 L 0 -0.1348 L 1 0
